composition,Ms
Ce2Ga10Ni,62345.80571770884
Ce2Ga10Pd,71363.71582636597
Ce2Ga12Cu,69290.84153237352
Ce2Ga12Ni,61120.45414542063
Ce2Ga12Pd,59496.05171780222
Ce2H8S3O16,60350.396552514234
Ce2Hf0.2Co16,1018000.0
Ce2Hf0.4Co16,1036999.9999999999
Ce2Hf0.6Co16,1059000.0
Ce2HfCo16,1081000.0
Ce2HfS5,108288.99637478261
Ce2HfSe5,94421.46070311146
Ce2In,310353.9026493695
Ce2In3Ru2,63461.87876084886
Ce2In8Pd,70990.89118588329
Ce2In8Pt,73059.2557356654
Ce2InCuSe5,85507.45219241851
Ce2InGe2,139804.5324735259
Ce2InPd2,139825.0528744728
Ce2InPt2,125026.66641603381
Ce2MgCu2,119454.17346963393
Ce2MgGe2,148555.38880136173
Ce2MgSi2,146082.79806823525
Ce2Mn2Se2O3,683330.0740961209
Ce2Mn3Cu9As7,387973.4217476939
Ce2Mn3Cu9P7,378657.5326870576
Ce2MnN3,446780.3281672884
Ce2Mo4O15,55503.3728201744
Ce2NCl3,129013.58469789206
Ce2Nd4Fe41B3,1276000.0
Ce2NiB10,112478.44966497728
Ce2O3,189958.51331694302
Ce2P2AuO,136006.96279488996
Ce2P3Au,134464.7385199495
Ce2PPt8,85203.20956935757
Ce2Pd2Pb,149939.09441981537
Ce2ReC2,156242.94855983788
Ce2S4O17,55023.762269890925
Ce2SO2,196749.60127746165
Ce2Sb,314528.35650366335
Ce2SbO2,133519.747276839
Ce2Sc3Si4,170592.76027018065
Ce2SeF4,163199.55745601185
Ce2Si2O7,78948.42422157746
Ce2SiS5,102140.82219006766
Ce2SiSeO4,145433.30513814537
Ce2SiTeO4,140283.31171433596
Ce2Sn5,97340.19084858088
Ce2SnS5,96258.03836466357
Ce2SnSe4,91781.14568559598
Ce2Te3,109996.07072228452
Ce2Te4O11,68098.28151847956
Ce2TeO2,173993.77858825095
Ce2ThS5,97079.77962991368
Ce2Ti0.2Co16,899000.0
Ce2Ti0.3Co16,827000.0
Ce2Ti0.6Co16,755000.0
Ce2Ti2SiO9,106229.93757799017
Ce2TiCo16,928000.0
Ce2US5,201435.76572308436
Ce2USe5,176728.41328184996
