composition,Ms
CsVPO5,63184.19384587456
CsZn3(PO4)3,59863.14889683235
CsZrOF5,122533.28576344352
CsZrUTe5,65876.71494101749
Cu(AsO2)2,83222.60373668799
Cu(BO2)2,149802.59447005866
Cu(BiO2)2,88816.31812585692
Cu(BrN)2,392202.5742406662
Cu(BrN3)2,211701.97793314143
Cu(BrO4)2,147333.72607609394
Cu(CO)4,72632.66590451782
Cu(ClO)2,278842.33382346074
Cu(HO)2,213147.02965652413
Cu(IO3)2,71830.1992212242
Cu(N2O3)2,314999.39343764464
Cu(N3Cl)2,681923.3021607499
Cu(N3O2)2,330718.20581055596
Cu(NCl2)2,221696.99079124618
Cu(NF2)2,453971.07556239684
Cu(NO3)2,79841.44771257894
Cu(PO3)2,86970.17116857153
Cu(RhO2)2,115401.36320821987
Cu(SbO2)2,78669.62456457906
Cu(SbO3)2,92376.62723075536
Cu2As2O7,134692.05003309337
Cu2AsClO4,163406.45331235166
Cu2BH5O6,149402.54036433864
Cu2BO6,254575.82863598908
Cu2BiPO6,133205.72618237682
Cu2BrO3,102589.58123566923
Cu2ClO3,82882.37336317671
Cu2GeO4,212933.25544409856
Cu2GeP2(H5O7)2,66257.99874965535
Cu2H10N4O17,54118.399891783934
Cu2H18N7F2,102334.61210845657
Cu2H2CO5,191421.6259715454
Cu2Hg2SF6,114676.78179807863
Cu2MoSeO7,118401.75832461042
Cu2NO6,86172.86745712506
Cu2P2O7,152785.38475992478
Cu2PHO5,179898.636339478
Cu2PO4,114345.1299376581
Cu2PO4F,206806.15028516046
Cu2Pb(SeO3)3,82067.19425170543
Cu2Pb5C(SO7)3,77076.99363496866
Cu2PbSe2(ClO3)2,85534.40817295086
Cu2SO5,196954.10491595356
Cu2Se2NO10,122655.97280475669
Cu2SeO4,211477.95674929782
Cu2Te2Br2O5,90679.30992686433
Cu2Te2Cl2O5,96556.8271911802
Cu2Te3O8,94076.48685564876
Cu3(AsO4)2,179948.71814276924
Cu3(CO4)2,65763.04474005196
Cu3(PO4)2,197504.70375016663
Cu3AsO7,66341.78597801483
Cu3B6H2O13,143656.84946463816
Cu3B7BrO13,126150.43818558374
Cu3B7IO13,124413.9466372736
Cu3BiSe2BrO8,119745.44695815188
Cu3BiSe2ClO8,121288.05457862942
Cu3BiSe2IO8,117625.71078964173
Cu3H2(CO4)2,174805.97357124696
Cu3H4SO8,176783.55103517658
Cu3Mo(HO2)4,162995.73135610708
Cu3Mo2(HO5)2,126459.43698082108
Cu3Mo8Br2O23,52249.71697718347
Cu3P2H2O9,165884.88536607602
Cu3P4H24C6(NO8)2,50857.95640519397
Cu3P4H8N2(O3F)4,78306.22467727888
Cu3SO8,62046.11372265461
Cu3Se2,63097.0067352659
Cu3Sn4PbO12,114578.76541939664
Cu3TeO6,255889.93504407513
Cu4As2O9,151030.01933490857
Cu4Br6N4O,202605.48686661394
Cu4H6SO10,187364.0668200329
Cu4H7SO11,106504.67409298859
Cu4NiGe2S7,59197.50057690203
Cu4O3,221140.7683516209
Cu4P2O9,162481.7130154208
Cu4S3N,187663.80091841583
Cu4SO10,101334.88390330956
Cu4SO12,261781.05615808407
Cu4Si2NiS7,66620.1935565258
Cu4Si4Pb4C4ClO28,75165.39661500591
Cu5(SO9)2,237798.00827592696
Cu5(Si2O7)2,124801.71979781166
Cu5Se4(ClO6)2,136007.0508368606
Cu8Ge5C4(S2N)8,87730.30100303507
Cu9Se4(Cl3O7)2,110020.58185759567
CuAg(AsO4)2,116160.6652339309
CuAg4TeO6,52973.932887473136
CuAgPO4,107334.5132348098
CuAs2PbO7,56210.456482795955
CuAsH3O5,65984.7460066753
CuAuF5,97446.59723979273
CuB2(PbO3)2,64288.90963553197
CuB4O7,100855.7346296509
CuBH4ClO4,83839.059010053
CuBr2,115872.39090341848
CuBr4(NO)2,264021.60357985744
CuC2(SN2)2,226245.84806718584
CuCO3,154482.36751307469
CuCl2,135520.14451781503
CuClF10,60929.95506089844
CuF2,272398.1581559625
CuGeO3,159213.26083230902
CuH12(NO)6,84430.27512579678
CuH2(SeO3)2,65715.79834281931
CuH2N2O7,56624.4892170925
CuH2PbSO6,69503.80650407533
CuH2SO5,100146.96491293728
CuH2SeO5,89769.99511484907
CuH3(NO2)3,64216.691757821725
CuH3C3O4,78564.97518139865
CuH4(ClO)2,80196.07790886711
CuH4(IO4)2,51360.68729354045
CuH4(OF)2,113209.37712439847
CuH4C2S2(NO)2,52533.385218465875
CuH4SeO5,79716.9462063554
CuH5C3NO4,60010.35820370621
CuH5N2Cl3,63689.33794538588
CuH6(NCl)2,76386.75388924313
CuH6(NO)4,63085.36750522903
CuH6C2O7,56727.56220125048
CuH6CN2O3,76162.7159002812
CuH6SO7,68152.32429567448
CuH8(BrO2)2,52456.95893267905
CuH8C4N8(ClO)2,90451.56512048429
CuH8N2(OF2)2,66710.03246600795
CuHClO,110042.24644165262
CuHIO4,102922.22865372532
CuHOF,239419.68659037433
CuHg(SeO3)2,61203.98619396787
CuMoO4,112392.72604733112
CuN2(Cl2O)2,265200.06835414324
CuN6(ClO4)3,338543.7927963013
CuN8,291961.58252697915
CuNCl3,186082.40497204216
CuNi2(PO4)2,316215.84552381746
CuO2,114238.97203665908
CuP(HO)5,82060.93840685411
CuP2(H2O3)2,57970.22175449775
CuP2(HO)4,68391.0128316874
CuP2(HO3)2,66932.24868157385
CuP2PbO7,63831.00533531449
CuP3H12NO13,57099.37329652446
CuP3NO9,191522.30249149492
CuP6Pd11O34,67044.8450299456
CuPH4O5F,72018.4642016507
CuPH6NO5,75586.04881684369
CuPHO4,113892.6022092011
CuPO5,246214.44981097817
CuPtF6,96391.33618343655
CuS4N,188778.89530319764
CuSNO3,267469.23610087176
CuSO4,137695.4208728358
CuSe2O5,82981.94287137903
CuSeO3,141837.88261474954
CuSeO4,127379.05047330595
CuSeO5,211994.17108044878
CuSi(HO2)2,113267.80158975805
CuSi(O2F3)2,434649.6866102861
CuSiO3,131823.05166511578
CuSiO4,351854.95130682853
CuSnF6,88485.42584909458
CuSnH12(NO3)2,50994.99895075599
CuTe2O5,76782.644861769
CuTe2PbO7,59452.68927547501
CuTeO3,145755.54727109743
CuTeO4,138523.07748256152
CuWO3F2,98275.70669828693
CuWO4,136219.6751439515
Fe,2090427.7945048292
Fe(BMo)2,329664.7941208455
Fe(BO2)2,313042.14621931623
Fe(BW)2,292616.82288016053
Fe(CO)5,83925.37496426328
Fe(CO3)2,439719.205739105
Fe(IO3)3,240773.33082578404
Fe(MoS2)2,206728.91284467967
Fe(NF2)3,715850.7076540026
Fe(PO3)2,342957.27275515604
Fe(PO3)3,279432.7215691749
Fe(PdSe)2,95936.32001520593
Fe(RhS2)2,297742.6507827004
Fe(RhSe2)2,189186.50378869948
Fe(SbO2)2,371296.30744586635
Fe(SbO3)2,371464.1199113714
Fe(SeO3)3,220627.88391777006
Fe(Si2O3)2,304120.1547366706
Fe11Si5,865647.3402442678
Fe12As5,1016638.0438006535
Fe12N5,1173535.8270988078
Fe13Ge3,1614864.4244334118
Fe13O19,1896933.3027434843
Fe15(Ge2O9)4,943066.2031215299
Fe2(MoO4)3,315395.74298968836
Fe2(SO4)3,426259.3303065768
Fe2(Se2O5)3,241513.9551460876
Fe2(SeO4)3,403984.2023297615
Fe2(TeO3)3,478258.4991770363
Fe2Ag(MoO4)3,305943.3936369817
Fe2As,778031.3199472574
Fe2As2PbO10,373803.212260697
Fe2AsH19SO18,237003.4079515003
Fe2B,1572892.2940693137
Fe2B(PO4)3,431614.8557733045
Fe2B2O5,829760.5019598844
Fe2B4Mo,229341.32399273166
Fe2BO4,1184093.8307475713
Fe2C,1059281.5600644227
Fe2C4Cl2O9,193260.04049260917
Fe2CO5,1156011.9714317021
Fe2Cl6O5,442214.5144775946
Fe2ClO3,976317.4893464138
Fe2CoAs2(H5O7)2,358378.35365198954
Fe2CoGe,1010720.4568608499
Fe2Cu2Ge4O13,353527.54558155115
Fe2Cu3(SeO3)6,295786.83976807294
Fe2Cu6SnS8,180751.66046698397
Fe2CuH4(OF4)2,530140.9807605463
Fe2CuS3,472849.26517527964
Fe2Ge,1089402.257152608
Fe2GeO4,1008327.1315364623
Fe2GeSe4,214124.97945627806
Fe2H10S2O11,303848.8861422789
Fe2H14C8NO12,195023.03213321685
Fe2H4O2F5,596736.9764186939
Fe2H54N18Cl4O,108188.65371434978
Fe2H6(SO5)3,314425.416072922
Fe2Mo3O8,1026609.8991663123
Fe2Mo4O7,997705.562942132
Fe2N,986557.361753599
Fe2NF6,874538.4968809505
Fe2Ni(PO4)2,604664.7723268536
Fe2NiB,1010935.7645731757
Fe2NiP,1002821.9955188971
Fe2O3,1678226.4614948458
Fe2P,879342.522334592
Fe2P2H4NO8,497740.07886232744
Fe2P2H4O9,425647.5875943929
Fe2P2H9NO11,389785.6752761311
Fe2P2N2Cl2(O2F)3,496922.51590027055
Fe2P2NO11,572277.6263939982
Fe2P2O7,614153.4397961305
Fe2P3(HO3)3,429441.33010732
Fe2P3(O3F)3,421139.92471162364
Fe2P4Pb3O16,261769.19729557118
Fe2P4PbO14,360678.40503623115
Fe2PH2CO7,522473.91263992526
Fe2PHO3F2,697809.9815215463
Fe2PO4F,775327.9907416843
Fe2PO5,919180.9576910331
Fe2Pb3F12,390919.4394626705
Fe2Re3,536053.4014024765
Fe2S3O17,370726.74660300295
Fe2Si2BiO9,444915.8854765729
Fe2Si2SbO9,441248.1086128612
Fe2SiO4,1057094.3492945987
Fe2SiS4,505408.4751801187
Fe2Sn,929693.1531704381
Fe2Te4ClO12,290079.37486404687
Fe2Te4H3ClO12,315517.25113986386
Fe2TeO5,886235.2292024307
Fe2TeO6,212834.61813892957
Fe2WO6,931816.3659009107
Fe3(AsO8)2,429018.90983346396
Fe3(GeO4)2,858931.1142101405
Fe3(Ni10B3)2,289087.6184894047
Fe3(P2O7)2,467219.9844017137
Fe3(PO4)2,726798.1191776451
Fe3(PO5)2,724843.8960062566
Fe3(SiO4)2,874235.1815646536
Fe3(TeO3)4,488155.91347165516
Fe3Ag7(P2O7)4,235952.56945279997
Fe3B,1421622.454056686
Fe3B11HO20,385431.4995044729
Fe3B7ClO13,475764.8093997018
Fe3B7IO13,471780.35574758495
Fe3BO5,1356684.9188062
Fe3BO6,1435084.8795224046
Fe3C,1454805.6494274805
Fe3C8(Br2N)8,102077.0424871215
Fe3C9SeSO9,116218.22744076683
Fe3CoB,420000.0
Fe3Ge,1446309.3299190847
Fe3H28(S2O15)2,201206.51396996426
Fe3H4(OF4)2,663744.2271029158
Fe3H4(S2O9)2,402687.7385549724
Fe3N,1662338.7379509334
Fe3NiN,1336324.4971596443
Fe3OF9,854776.6815710065
Fe3P,1421407.3831497296
Fe3P2(H2O3)4,477306.6729297287
Fe3P2(HO)16,350152.7811958034
Fe3P2(HO5)2,695719.577754281
Fe3P2H3O11,718241.0452672351
Fe3P2H6O11,573784.6428128907
Fe3P2O9,695056.5528981648
Fe3P3PbO13,560191.7101010747
Fe3P4(H3O5)4,330182.582390536
Fe3P4H12(NO8)2,300536.17221816577
Fe3P4H8NO12,396468.8540594774
Fe3P4PbO14,409093.6293637547
Fe3PH6PbSO14,517577.127198968
Fe3PO7,1038921.7806265514
Fe3Pb(SO7)2,502524.4833377315
Fe3Pb4ClO8,564447.3451935769
Fe3Pb8F24,256918.6752444321
Fe3Pd,1499315.7143775937
Fe3PdN,1432539.8292047963
Fe3Pt,1473737.0581532135
Fe3PtN,1430088.7587444475
Fe3RhN,1566334.3353383453
Fe3S,1284577.8657125644
Fe3S4,341558.3821379132
Fe3Sb5(IO3)3,262070.4310242792
Fe3Se3O10,460109.8792293233
Fe3Se4,343432.12430620176
Fe3Si,1392545.1856230283
Fe3Si2O9,693574.2605112292
Fe3SiP5O19,395486.18195746525
Fe3Sn,1150050.6776991875
Fe3Sn2,823875.5326682782
Fe3Te3ClO10,548911.6413358533
Fe3TeC9SO9,171710.68351691792
Fe3W3N,183442.529973632
Fe4(P2O7)3,469273.43552148447
Fe4As10PbO22,317923.11226310657
Fe4As2O11,927026.1430583713
Fe4As3O16,280902.619497027
Fe4As3O23,564460.5921726112
Fe4As5O13,597435.8667499322
Fe4Bi2O9,905052.6640104676
Fe4C,1354831.826361145
Fe4Co3(PO4)6,639382.4750275252
Fe4CoB2P,808386.519584984
Fe4CoSiB2,851488.5755705032
Fe4H12C15O31,239892.78220564965
Fe4N,1358596.5866002697
Fe4Ni3(PO4)6,577609.5428195212
Fe4O5,1763999.391952292
Fe4P2O9,844414.7564463553
Fe4P3H4NO12,555709.7412086494
Fe4Te2(CO)11,116133.07383050238
Fe5(BO3)6,646419.1477302861
Fe5(SiO4)3,974608.157524742
Fe5B2P,1327531.9278713893
Fe5C2,1212174.9615024219
Fe5Cu2(PO4)6,569882.8798962514
Fe5Ge,1432000.0
Fe5O7,1828340.2783934858
Fe5P4(H3O10)2,615864.0645825816
Fe5Si2B,922000.5505641649
Fe5Si3,758035.2238771236
Fe5SiB2,1007479.4843000721
Fe5Te6(ClO9)2,483418.6105982811
Fe6Ge5,619522.9361835269
Fe6P4H17O27,502398.6989643543
Fe7(AsO4)6,657657.0721375528
Fe7(P2O7)4,550011.7221569669
Fe7(PO4)6,722314.3148037101
Fe7C3,1201196.5798257282
Fe7Co3,362000.0
Fe7Pb7F34,464942.19988000905
Fe7S8,198490.84892343153
Fe7Sb10(Br4O9)2,302229.92973971413
Fe7Sb10(Cl4O9)2,321450.77890808845
Fe7Sb3P3(BrO6)3,512825.87913408974
Fe7Sb3P3(ClO6)3,519647.1844819379
Fe7Se8,482246.82831369335
Fe7SiO10,1386862.237795754
Fe8N,1936373.96752175
Fe9Si6O25,872354.7901370865
FeAg(SeO3)2,314014.3162829071
FeAg2SnS4,198784.23313564007
FeAgO2,571465.4720829246
FeAgP2O7,340618.15261335653
FeAgS2,325672.7157556094
FeAgTe2,224197.19273586248
FeAs,668865.881516503
FeAs(H2O3)2,384168.4505849834
FeAs2H18(C2I)3,86262.74795147237
FeAs2H3OF13,133348.06456000078
FeAs2Pb4(ClO2)4,101310.71612103173
FeAs2PbO8,284282.7423151003
FeAs4F18,99958.0111614421
FeAsO4,597664.8241399031
FeAsO6,415418.67410427704
FeB,672676.802447266
FeB10(H13O4)2,92576.09133880501
FeB12(HO6)4,210664.457763248
FeB2,319391.1902387834
FeB2P2(HO4)3,245419.94991702764
FeBO3,975485.6761522109
FeBP(HO3)2,349560.69011670793
FeBP2H5NO9,243681.66311080128
FeBPbO4,526616.5148590821
FeBW,299908.0930198575
FeBi(SeO3)3,208412.37415855264
FeBi2PO8,275009.1012322501
FeBi2Se2Cl3O7,175330.92624817402
FeBi3(MoO6)2,179461.26256794113
FeBiO3,740539.3472824225
FeBr2,467533.8940605056
FeBr3,403519.38832666434
FeCN2,880593.6509129318
FeCO3,777260.2029717634
FeCl2,561734.4497006062
FeCl3,94882.47622389079
FeClO,899307.9777782998
FeCo,1960217.9645640089
FeCo2(CN)6,80437.71253931618
FeCo2B,1123838.8452151667
FeCo2BO5,929346.3931861595
FeCo2Ge,1199104.1854531001
FeCo2Si,1263528.4489062936
FeCoBO4,1055540.2684385239
FeCoH18(NCl)6,129262.67421918607
FeCoP,569525.909534843
FeCoPO4F,695260.5415410473
FeCoPO5,614509.0413544588
FeCoSi,674948.6836720738
FeCu(C3N4)2,313029.93402832485
FeCu2(CN)6,70185.4911797475
FeCu2As3O11,394388.0237726569
FeCu2GeS4,248557.61019075513
FeCu2GeSe4,203269.59417393542
FeCu2SiS4,256347.0742246625
FeCu2SiSe4,215313.15396631332
FeCu2Sn,443443.99246071425
FeCu2SnS4,228429.65123522675
FeCu2SnSe4,190143.73504178968
FeCu3S4,195400.09684343194
FeCu4BiPbS6,169904.65987141323
FeCu6(SnS4)2,111529.44041645988
FeCuH4S2O13,320114.3325127121
FeCuO2,627912.5931797097
FeCuPO5,619474.7133985197
FeCuPt2,714672.15315922
FeCuS2,422468.8322441347
FeCuSe2,389753.15183994954
FeF2,1028123.9446461207
FeF3,839784.1965061104
FeGe,664485.7410501465
FeGe2,357118.1964613004
FeGe3H4PbO10,176673.22641377407
FeGe4H24C8(S5N)2,55234.01225300893
FeGeO3,658357.6079014115
FeH10N2Cl5O,185266.13578500695
FeH10N2OF5,266489.2719310254
FeH10N3O14,169639.31722727368
FeH10S2(NO2)4,160243.24595708543
FeH10S2NO11,186649.77650729535
FeH12C2(NCl2)2,150646.38075879985
FeH12C2N2F5,234878.07651759873
FeH12C2S2(O2F)6,86325.39143687075
FeH12C4(S2N5)2,92760.86056727887
FeH12C4(S2O3)2,106577.35700019558
FeH12C4NCl4,143063.83160526416
FeH12C6N(ClO2)2,135894.3546435042
FeH12C8S2(N3O)2,99028.9882323124
FeH12C8S2(NO)2,102329.68557544185
FeH12N3(OF2)3,202724.40595120811
FeH14C3Br3NO2,130483.07499255781
FeH14C4NOF4,198014.80745928426
FeH16C4N2Cl5,101335.45382847717
FeH18(NO6)3,125484.41473086122
FeH18C3(N3F2)3,125909.64041217256
FeH2(CO3)2,394369.0480682524
FeH20C8NCl4,125699.33677580881
FeH20S2(NO7)2,103276.81405140708
FeH21C7S3N,91167.98673445689
FeH24C2S2(N3O7)2,78844.62835846149
FeH2Cl5O3,423475.0270175916
FeH4(ClO)2,313849.9771168215
FeH44C12(N5O8)2,51397.0954742631
FeH4Br3N,248413.2464918425
FeH4C3O5,254743.64786918624
FeH6(CO3)2,244104.14061379438
FeH6C2(NO2)2,208353.24265844078
FeH6SO6,275420.41363677295
FeH7(CO2)4,240108.54260779903
FeH8(BrO2)2,192630.39202045402
FeH8(ClO2)2,212272.0497151511
FeH8C4(S2N3)2,122868.54449251207
FeH8N3O13,190318.55493977774
FeH8SO8,222422.09424302334
FeH9(NF)3,322842.20949990285
FeH9C3N7O2,153637.82989538347
FeHC2O3,499303.3834314865
FeHO2,1227112.8367240094
FeHgC4(SN)4,121338.06453778771
FeHgO2F5,626521.1344302016
FeI2,373205.50240132696
FeIr3,633021.9578648949
FeMo2H4NO8,236569.06766979318
FeMoHSeO7,322155.3367063365
FeMoO4,465122.7533044482
FeN,964040.2414839583
FeN2Cl5O,218509.94442590492
FeN2F5,705631.97145714
FeNCl3,328723.6877589843
FeNi,1472304.8407725173
FeNi2BO5,954119.3004785671
FeNi3,1130996.0157234038
FeNiN,767659.1831647822
FeNiPO5,728053.3462370174
FeNiPt2,888714.2329624475
FeO,1916120.4086965255
FeO2,1013610.8882800019
FeP,196274.5800015707
FeP(H2O3)2,401886.66944242734
FeP2(H4O5)2,187039.8303259155
FeP2H24C8S4NClO4,68554.57867904853
FeP2H2O9,442149.2857618238
FeP2HO7,367106.26394120324
FeP2NO7,408336.5333822216
FeP2O7,406894.8542229149
FeP2PbO7,246986.73367428887
FeP3(H2O3)3,218782.04779448456
FeP3(HO)6,244138.71698399898
FeP3(HO2)6,168113.17224412636
FeP3(HO5)2,238446.552388409
FeP3H18C6(SO)6,86685.71475495538
FeP3H5NO10,202833.50355378672
FeP3O11,214227.42298339002
FePCl8,157121.17750756725
FePH12(CBr)4,112151.86066643755
FePH12(CCl)4,122847.8162148799
FePH2O5,505941.3015225899
FePH4(NO2)2,414376.6173110409
FePH5CO4,291553.14840932103
FePH5CO8,281460.1122120559
FePH6(NO2)2,365924.55538934533
FePH6C2SO7,305921.0831008407
FePH6NO5,298116.17240513104
FePO4,558942.9998177638
FePO6,641799.4403251313
FePd,1192070.2493583653
FePd3,714336.666837097
FePt,1178207.5389063423
FePt3,764892.0607087518
FeRh,1512330.093713841
FeS,710123.280974428
FeS2NO8,374234.61372481764
FeS2O9,426244.96867188276
FeS3N2Cl5,151724.6521720427
FeS4(NCl)4,167770.9641679274
FeS4N4Cl3,155495.01016638026
FeS4N4Cl5,126467.96739952624
FeSCl7,173078.78025468116
FeSO11,561904.5081070544
FeSO3,578160.9338258373
FeSO4,535510.840594992
FeSO5,434727.2613423653
FeSO7,475694.9231248772
FeSO8,498610.79999856657
FeSb,325627.92856378114
FeSb(ClO)8,373079.7437595346
FeSb2,254797.86456664017
FeSb6(Pb2S7)2,59003.6707262951
FeSb6(Pb2Se7)2,53423.28841452316
FeSbPt,200515.08802711705
FeSe,664263.6686980077
FeSe3O8,284043.6406435497
FeSeBr7,145134.63217362636
FeSeCl7,181688.07966795345
FeSeN,427759.73298523773
FeSeO3F,577964.9259157627
FeSeO5,377960.52993577305
FeSi(AgS2)2,220205.07144524012
FeSiNi,422235.9812025483
FeSiO3,640868.42258753
FeSiP3O11,238029.08805376582
FeSiRu2,747437.1640101378
FeSn,542199.8651420217
FeSn2,245996.62891417378
FeSnF6,305858.35356909025
FeSnH12(OF)6,125753.89772340818
FeSnO6,423930.27665429586
FeSnRh2,639163.0671510776
FeSnRu2,645338.811304044
FeTe,443604.0634525741
FeTe2BrO5,293095.1573569479
FeTe2ClO5,302904.3677133434
FeTe3BrO7,210346.1911971744
FeTe3ClO7,227780.38753579228
FeTe3S3Cl3(OF2)9,68538.99603747245
FeTe6O13,129801.38125346052
FeTeBr7,146067.8017510634
FeTeCl7,171181.3687404181
FeTeO3F,559682.4701141607
FeTeO5,470603.27379263024
FeTeS2N2Cl5,151892.72922078145
FeWCl5,259803.35542277453
FeWN2,844483.8254588684
FeWO4,559746.4762602396
Ga11NO17,85368.28907318418
Ga2(Co7B2)3,684423.4129926874
Ga2B3O8,86350.65618093857
Ga2CoP3NO14,344287.4057074894
Ga2CoS4,189076.98399875758
Ga2Fe2Bi2O9,468744.1881891007
Ga2Fe2S5,396731.7519835022
Ga2FeS4,257772.65167723686
Ga2FeSe4,212179.88324091453
Ga2NiCl8,62980.860395054355
Ga2NiP3H8NO14,65471.92480497262
Ga2NiS4,128399.94401662813
Ga3S2O15,326242.55467967206
Ga4Fe3,527317.9811077132
Ga5Fe6,779094.9631132494
GaAsH5CNO5,66238.38413592971
GaB2(PO6)2,231179.27406001068
GaCo,120659.38145248992
GaCo2Ni,605533.768811665
GaFe2AgTe4,293799.57835238153
GaFe2Co,1142763.776783854
GaFe2Ni,860146.3427748856
GaFe3,1285979.3495602328
GaFeCo2,1038779.020121539
GaFeO3,849528.8762432707
GaH18I3N7,66224.155147856
GaNCl4,93836.92405740164
GaNi2BO5,446515.32848466584
GaNi3,202428.95966128493
GaO2,296911.992864391
GaO3,580624.2124509215
GaPH4NO5,76942.25223806157
Ge(NF3)2,319126.4047631649
Ge2S5,95781.50515078813
Ge7HO20,210965.28997576772
Ge7O16,76578.88759569068
Ge7O23,361365.64407354995
GeN2F5,343627.5315202308
GeN2OF6,538714.8669953945
GeN3F7,291223.2545214289
GeNCl3,157541.84198246303
GeP2O9,243838.9397943827
H12OsSN4O7,76028.20368267376
H2,214818.80636193338
H23RuS2N5ClO12,64559.892284148744
H2Pd(S2O7)2,65829.2813905892
H2SeNO4,76534.68947124995
H3Se2NO6,184931.6828461462
H4I3NO9,83814.24350446733
H6PbC2S2O7,81447.15000932945
H6PtN2ClO5,55329.1791906144
H6S2N2O3,121673.56725472822
HRh,421681.04577464104
HSNO4,264220.0313975348
HXe2F15,65316.695460125724
Hf(Al2Fe)4,224783.82291157282
Hf(FeGe)6,733606.5823092511
Hf(FeSi)2,139475.8932749877
Hf(GaFe)6,552855.8126927122
Hf(PO5)2,169956.52307748157
Hf3(MnGa3)2,288412.1028876858
Hf4Fe4Ge7,311185.23707456025
Hf5Ga3,60553.669915251885
Hf6Ga16Co7,55950.12424591088
HfCo,90934.76446098511
HfCoGe,187296.1385015578
HfCoSi,172595.39969382863
HfFeCl6,178684.30351240045
HfGaCo,95239.76988577568
HfMnGa2,248523.23408074165
HfMnGe2,389910.04370720085
HfMnSi,582196.674745736
HfMnSi2,261434.32446848546
HfNF4,299451.4858750477
HfNF5,144270.7212744688
HfNi(OF)6,633898.7189999068
HfNi5(BO5)2,515971.32495128654
HfO3F4,476296.64172881783
HfP2O9,207222.01233400506
HfSO7,119939.46440522432
HfU3Sb5,310060.86093886336
HfVF6,209225.03768297852
HfZn2,198478.24327969743
Hg(Br3N2)2,88187.59132742282
Hg(BrO4)2,196565.16250620873
Hg(NCl)2,402340.359804847
Hg(OF)2,573113.8720326148
Hg2BOF4,62519.1480798568
Hg2Br2N,66404.88386781573
Hg2ClO6,61759.55409031274
Hg2SBr4N2O3,130781.92113874441
Hg2SN(ClO)3,133723.08994643326
Hg2Se2O7,91997.63840409825
Hg3(ClO5)2,67061.55712456016
Hg3(NCl3)2,169293.83917365907
Hg3(SeO3)4,53486.64657132962
Hg3N2Cl8O,221213.88611800384
Hg3NO5,56076.67789092965
Hg3S2O11,152653.48915958908
Hg4C5N4O,56204.04192191039
Hg4PNO8,75198.67055534876
Hg5(ClO)4,58195.643242182465
Hg5N3O11,52782.48741262048
Hg6MoAs4Cl7,57526.86465769611
HgAsO4,87895.67086221512
HgBrO4,89701.80547578524
HgC6(N4Cl)3,279462.65864754276
HgCBr3N,89989.85035482435
HgCNCl3,72248.4988087009
HgCS(NCl)2,162631.99799577994
HgClO4,83438.35567630314
HgClO6,251078.01264812108
HgN2Cl4O,107192.7951243881
HgN2O3,193485.89590403752
HgN4(ClO4)2,312292.0872488477
HgNCl,264656.7508292307
HgNCl3,157401.82712800778
HgNO4,111202.17233973609
HgPO4,166543.25833923576
HgRhF6,83733.47766141155
HgS2(IN2)2,195100.01911576616
HgS2(NO3)2,209847.80986895136
HgSN3,249623.98010648208
HgSNClO3,207002.3970679897
HgSO4,88855.90396027906
HgSO5,168096.79395797043
HgSeNO3,224538.3043808515
I(NO3)2,72245.65688956063
I3N,109310.87187970775
I3O8,53043.37158659455
I5N2,90979.18332429127
IBrNCl,179728.84784523767
INO4,124021.8544765248
IO6,363814.8740888785
In(BO2)5,127629.64919450718
In(Co11B3)2,884178.2372971857
In(FeO2)2,959374.6257445813
In(IO4)3,70758.54134521045
In(SeO3)2,60618.77136539619
In2(Co7B2)3,677357.6827514676
In2(Ni7B2)3,58505.68018871946
In2Co3S2,85624.12778926497
In2CoS4,186371.17408720255
In2CoSe4,160266.69231836312
In2Cu2O5,165721.9472194234
In2Cu3(PO4)4,60173.14288568177
In2Cu3(SeO3)6,64324.11152708751
In2FeS4,243818.68047788966
In2NiS4,125758.21404387515
In3(Co10B3)2,578179.8726430801
InAu(I4N)2,103718.86521858597
InC4Br7N4,149830.88038201953
InCo3N,555391.5186633617
InCuPO5,94393.5331829232
InFe2CuSe4,379684.2849312423
InFeBr3,283323.1313921389
InFeCo2,869754.5978009788
InFeO3,750587.8180493722
InI4N,89089.70544681631
InIO5,82959.70048427151
InNi3,162759.0024065573
InOF2,143277.71060378346
InP2H4NO8,102025.49663534059
InPH4NO5,72067.75156895112
InPO6,322990.4878736289
InRu3,178748.49864855042
InSe2N,203025.16728566837
Ir,50701.964552120495
Ir(Cl2F3)2,132277.39748675877
IrF4,145808.2652448952
IrF6,285538.3437776614
IrN5Cl3,78460.46669418187
IrO2,204433.71552297167
IrWN5ClO4,109381.07572430596
K(CoS)2,503261.5031883881
K(CoSe)2,203449.23893920568
K(FeAs)2,306689.32594617415
K(IO3)2,56544.430200003255
K(IO3)3,85328.0686812145
K(Mo2O3)2,609708.3904443284
K(MoO2)4,51743.19373034271
K(NiS)2,96128.8924494456
K(NiSe)2,78115.44379533922
K(NpSe3)2,240725.54765202972
K(PO4)2,219852.17616224792
K(USe3)2,148201.02892474434
K11LiMn4O16,131491.84859136154
K11Np2H9(S5O22)2,53027.84840674367
K14Fe4O13,321835.3516010663
K17Fe5O16,330457.90071447875
K2(TeO4)3,133199.11070964322
K2AgF4,76688.72898286305
K2Al2O7,104092.6751810349
K2Al2Si2O9,80219.69940164522
K2AlOF5,131912.12467405442
K2B10H9O,68747.54930696975
K2BeSi4O13,185665.8726300514
