composition,Ms
Al10(Bi2O9)3,98904.4757998768
Al10(Cu2O7)3,109256.76616397515
Al11Cr4,207271.8632323631
Al11H2NO17,58575.48584297477
Al11NO17,105474.50311494061
Al11O18,87719.62220738873
Al12Fe7,467070.2823705199
Al12Ga(S2O33)2,208313.85580844915
Al13(CrSi)4,54440.431574133065
Al15Fe9O32,611481.6844218364
Al16As9O76,183173.18013371393
Al19CrO30,63069.527706065324
Al2(BiO3)3,139584.1006966955
Al2(CuO2)3,220653.7776071441
Al2(FeO3)3,667369.6128222012
Al2(SeO4)3,67039.49878516253
Al2Bi2O7,159936.06000469704
Al2Co2Mo3,126210.70788299714
Al2Co2O5,503537.0593285888
Al2Co2O7,188206.271560441
Al2Co2W3,124493.51304634898
Al2Co3GeO8,581074.9225137198
Al2CoCl8,63935.35032881379
Al2CoMo,210213.62158936687
Al2CoN3,291139.34930194455
Al2CoO4,406473.5065071562
Al2CoOs,88437.02881687306
Al2CoPd,85723.60093401295
Al2CoPt,112415.11848785383
Al2CoRe,142428.8171647261
Al2CoTc,201636.39445226162
Al2Cr2O5,699261.6615793568
Al2Cr3(SiO4)3,548538.8986337164
Al2Cr3Co2,161639.78924251036
Al2Cr3CuS8,336488.93402602273
Al2Cr3Ir2,97619.31682158669
Al2Cr3Rh2,196091.28416355065
Al2CrAu,490773.4318654784
Al2CrAu2,400214.69962949393
Al2CrCo,551738.324217288
Al2CrCoCu4,392381.0948031158
Al2CrCu,521577.0433233497
Al2CrCu4Ni,305067.85092423845
Al2CrCu5,296581.362619168
Al2CrFe,367885.7733241967
Al2CrFeCo4,802502.8772792881
Al2CrFeCu4,540603.8315924762
Al2CrIr,485549.3235503667
Al2CrN3,421205.4815938606
Al2CrNi,501188.2909301978
Al2CrO5,246031.95392387937
Al2CrOs,343791.5840679684
Al2CrPd,482778.8437529335
Al2CrPt,418814.31336176314
Al2CrRe,260554.99019906681
Al2CrRh,502393.9432887003
Al2CrRu,434910.3548941122
Al2CrS4,263619.64220383734
Al2CrTc,106015.533433003
Al2Cu3(SiO4)3,141058.7459886216
Al2CuO4,136958.64738852408
Al2Fe(PO4)3,162756.52619788135
Al2Fe(PO8)2,315032.3485042278
Al2Fe2Bi2O9,464686.43510039395
Al2Fe2O5,871212.8585510857
Al2Fe2O7,369567.95405050664
Al2Fe3(BiO4)3,547541.8435650157
Al2Fe3(PO5)3,461192.8134137249
Al2Fe3F15,521191.709404338
Al2FeAg,242875.77327928724
Al2FeAu,238968.41276544065
Al2FeCo,95679.03333800813
Al2FeCoCu4,299578.71014756395
Al2FeCu,130296.77767587481
Al2FeCu4Ni,217751.06483136732
Al2FeCu5,230974.5431789243
Al2FeIr,56513.719700846894
Al2FeMo,405221.60329530365
Al2FeN3,696934.216524556
Al2FeO4,529274.6167264489
Al2FeOs,345736.7606800003
Al2FeP2(HO)18,113913.69029584766
Al2FePd,206030.78859422437
Al2FeRe,380844.8591669472
Al2FeRu,359691.9449443481
Al2FeS4,243853.4886781543
Al2FeSiO5,292528.82693911035
Al2FeTc,346798.47894290416
Al2HPb(CO5)2,210846.44844708586
Al2Ir3,56700.35237258941
Al2IrW,164652.47479285073
Al2Mo2O5,267952.85147199774
Al2Mo2O7,295656.6227697867
Al2MoIr,231535.94942037854
Al2MoRh,258368.20493142516
Al2MoRu,349724.51528303896
Al2Ni2O5,292116.430161583
Al2Ni9Pd,157011.30037039373
Al2NiCl8,74544.84039892319
Al2NiN3,144552.44895626215
Al2NiO4,276843.3895933624
Al2NiPt2,72177.05404637614
Al2Os2O5,81286.2059204951
Al2P2NO11,81045.43644275052
Al2P2NO8,146109.99248062656
Al2P3O13,94269.0677445397
Al2Re2O5,172024.92392386732
Al2RhW,244992.83378295603
Al2Ru2O5,111054.90943481539
Al2RuW,250947.20687716105
Al2Si2H8N2O9,76160.4648072424
Al2Si2O11,84560.85188393916
Al2Si3(NiO4)3,285962.05505438906
Al2Si3(WO4)3,545084.9894437799
Al2Tc2O5,395361.81811946037
Al2TcMo,155392.50729667436
Al2V2O5,493549.4200143445
Al2V2O7,171378.5669488366
Al2V3(SiO4)3,410573.9176461111
Al2VAu,283635.23294843896
Al2VCl8,95685.07760970415
Al2VCo,406412.80149423867
Al2VCoCu4,233488.78499618196
Al2VCr,51113.09405862272
Al2VCrCu4,390870.1237057138
Al2VCu,345036.24255269766
Al2VCu4Ni,67134.85221389233
Al2VFe,385464.615798809
Al2VFeCu4,395221.13699429185
Al2VIr,430091.95633357344
Al2VNi,406696.75878868566
Al2VOs,349560.51645935455
Al2VPd,413607.1718854759
Al2VPt,442368.81391478644
Al2VRe,272449.6104328286
Al2VRh,431131.8616233702
Al2VRu,352095.786713438
Al2VTc,277709.74299671024
Al2W2O5,183487.28530009565
Al2W2O7,257052.1313247294
Al2ZnCrCu4,291742.0857355298
Al2ZnFe,117866.06296183012
Al2ZnFeCu4,230756.71207620535
Al3(Co10B3)2,52483.14378062378
Al3(MoSe2)4,61121.145310904256
Al3(O2F)2,100493.51757003444
Al3(PO8)2,264631.10608617094
Al3(SiO5)2,178878.89869426118
Al39Fe7Cu24,130254.2070728804
Al3Cr,356931.33216723945
Al3Cr3(SbO8)2,171838.91873399244
Al3CrO6,316274.97805128567
Al3P3H7O12,104559.17713415642
Al3Si3(PbO8)2,169509.66727187147
Al3Tl4Fe(As2O7)4,71383.00119110728
Al3V,60894.996783712326
Al3ZnNi12,174471.14873472892
Al4(CoO4)3,658458.1313549608
Al4(FeO4)3,549512.4423129678
Al4(NiO4)3,179297.34020021214
Al4Co(BO5)2,65438.06066308354
Al4Co13Si2(SbO14)2,661901.3712912615
Al4Cr13Si2(SbO14)2,771310.3719311035
Al4CrS8,76585.67243906729
Al4Fe2CuP4(H8O13)2,211634.26758190113
Al4Ni15,209394.0783496528
Al4Ni15Ge,122748.91911216502
Al4Ni15Sb,100902.82408166125
Al4Ni15Sn,114815.41674860292
Al4Si2Ni13(SbO14)2,454100.97090934817
Al4V13Si2(SbO14)2,556884.0913122259
Al4Zn3Cr2O12,261830.86723233125
Al5(CoO4)3,510501.5611052227
Al5(CuO4)3,271064.0318959404
Al5(FeO4)3,684258.0198394904
Al5(NiO4)3,242844.96344202565
Al6B5O18,95063.76468785219
Al6Cu2B4O17,56840.23663235401
Al7Cr(Bi2O9)2,74313.97026572617
Al8Cr5,114333.02818206725
Al8Fe5,412670.95868903707
Al9Cr(BO9)2,81024.04223677577
Al9Fe2(SiO6)4,220833.29407311603
Al9Fe2Si4HO24,203505.92474344352
AlAgRh2,56117.12076584726
AlAsO6,331470.7596755555
AlBi(WO4)2,118054.47441914608
AlC2Br5(NO3)2,166105.19258578244
AlC4NCl2,78333.53842103787
AlC6,181527.19760815342
AlCdCoAu,155361.6030547073
AlCdCoNi,74714.61771255823
AlCdCoPd,112679.38673219614
AlCdCoPt,138831.83614539838
AlCdFeIr,348223.29572363396
AlCdFePd,366730.92742278415
AlCdFePt,368983.84852471866
AlCdFeRh,387759.11986656114
AlCo,119920.08619770034
AlCo(OF)6,645099.3075892073
AlCo(WO4)2,211993.4403403799
AlCo2As,313203.35838284914
AlCo2Cu,377349.12487095397
AlCo2Ge,228252.5506665888
AlCo2Ir,639958.3110145244
AlCo2Mo,342210.930278948
AlCo2Ni,533331.4012809616
AlCo2Os,467145.0888083611
AlCo2Pd,238522.69858314333
AlCo2Pt,529047.4418822685
AlCo2Re,357073.4849210959
AlCo2Rh,627275.117435153
AlCo2Ru,755505.2651012591
AlCo2Sb,231531.2052757038
AlCo2Si,345934.66586785077
AlCo2Sn,208010.38300137487
AlCo2Tc,707769.7026219995
AlCo2W,333358.55182891106
AlCo3,758957.8623629578
AlCo3(SiO4)3,593387.4606937103
AlCo3Se2ClO8,227747.71240252285
AlCo4,962567.7179944366
AlCo4(CuO4)3,411769.2512718508
AlCoAgPd,100474.03002954414
AlCoAgPt,122986.936818929
AlCoAgRh,243261.50490343285
AlCoAu2,178019.58939762047
AlCoCu2,68955.37714737083
AlCoCuAu,119947.79170495369
AlCoCuIr,332763.2894012413
AlCoCuOs,422340.4632579184
AlCoCuPd,206741.15327206417
AlCoCuPt,213438.66507273464
AlCoCuRh,341066.9337243715
AlCoCuRu,396761.5672482749
AlCoCuTc,359292.5877727008
AlCoF5,329080.9255833158
AlCoHgPd,100908.5622975113
AlCoHgPt,135743.56997873806
AlCoIr,389165.0854401512
AlCoIr2,233147.4367184328
AlCoIrAu,221710.9818709756
AlCoIrPd,338586.85819984984
AlCoIrPt,345982.6916699424
AlCoIrRh,453625.1939555451
AlCoIrRu,471843.6455416831
AlCoIrW,219684.59423214718
AlCoMoIr,293307.3685871925
AlCoMoOs,316529.9077329312
AlCoMoPd,100641.24801753426
AlCoMoPt,119683.584669161
AlCoMoRh,280408.1644714759
AlCoMoRu,169346.92682438836
AlCoN2,75512.2185364193
AlCoNF6,518671.6755861179
AlCoNi2,123198.2199937764
AlCoNi6,487378.4553260166
AlCoNiAu,177769.0992467007
AlCoNiIr,371126.8882917407
AlCoNiOs,354021.3641341813
AlCoNiPd,284870.70908702415
AlCoNiPt,301468.581790082
AlCoNiRh,393599.07500449015
AlCoNiRu,403231.19517245865
AlCoO3,403857.04861361755
AlCoOsPt,251093.16672273175
AlCoOsRh,363478.18461321166
AlCoOsRu,329486.8445176244
AlCoOsW,313322.1723156953
AlCoP2NO8,327075.5073600985
AlCoPd,82893.71509682779
AlCoPd2,137759.81445386246
AlCoPdAu,180534.00658317702
AlCoPdPt,259386.54186402351
AlCoPdRh,338661.77052835
AlCoPdRu,367912.34784594155
AlCoPdW,60103.619413512504
AlCoPt,256048.4177756219
AlCoPt2,134604.48331787804
AlCoPtAu,112534.06795362063
AlCoPtRh,349748.18502999644
AlCoPtW,73470.22699441107
AlCoReIr,159688.08414450675
AlCoReMo,155655.1527857691
AlCoReNi,123871.96153018398
AlCoReOs,360571.2414336025
AlCoReRh,183957.09744480936
AlCoReRu,296397.2993683852
AlCoReTc,309543.3201845555
AlCoReW,150422.60299939665
AlCoRh,329522.80308333255
AlCoRh2,222186.7184293364
AlCoRhAu,245946.79967196484
AlCoRhW,259818.46469455512
AlCoRu,409683.6612956519
AlCoRu2,230247.94834605817
AlCoRuPt,400646.0400143956
AlCoRuRh,460735.2591928352
AlCoTc,157587.1338557748
AlCoTc2,315295.86087384366
AlCoTcIr,285651.2594626198
AlCoTcMo,231182.12866801315
AlCoTcNi,169164.0759532586
AlCoTcOs,326095.05824935716
AlCoTcPd,288230.63239832805
AlCoTcPt,313112.5569248206
AlCoTcRh,326119.7238543381
AlCoTcRu,310300.7591002984
AlCoTcW,147921.09330031797
AlCr,900768.9974869748
AlCr(WO4)2,277654.5658766785
AlCr2C,211538.88462150848
AlCr2Fe,198475.59242608104
AlCr2Mo,507003.22118862806
AlCr2Ni,184983.83468915147
