#mammos csv v1
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,,,,,CoercivityHcExternal,Remanence,MaximumEnergyProduct,,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,,,,,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,,
#A / m,J / m,J / m3,rad,rad,rad,rad,A / m,A / m,J / m3,,
Ms,A,K1,k1_theta,k1_phi,h_theta,h_phi,Hc,Mr,BHmax,calculator,file_path
4531798.635491422,2.122092592207248e-10,5680951.016826183,1.7110187624983428,-2.5595307700438754,0.8430435481113038,-2.4306096356919777,774611.368048795,2849036.7279662527,518383.8621500053,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1766
5448179.39694758,8.395336752426443e-10,6432455.364801724,1.2295631637000832,-0.6645709659699252,2.363914458353274,-0.4956173310882354,688747.0113136747,2231144.3629038613,250432.67156580742,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_411
7848290.3109884225,9.906356784802455e-10,1303676.12318541,1.168831198657848,-1.0646551237123858,1.9931716008996503,-2.7876378631206205,308462.09546159796,1837593.4708881464,85702.20747162278,mumax3_MinDriver,mumax_mindrive_data/data/output_164794_220
1401208.473656538,3.0619892399854273e-10,8761143.956482947,0.5714669375871612,-2.3004578586821576,0.47217065886689324,-2.0724193250661047,6906007.045629034,1385297.9788869142,267323.723051423,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_361
4465752.163149497,6.244252419396009e-11,3655303.877410432,1.488263758982427,2.946383994255102,1.604374740762247,-1.1688951123191882,82367.95209531912,2214986.628312864,109262.51291727579,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_885
7194014.034023952,7.898768306938195e-10,912549.1113205464,2.3146056661506536,-3.042311793202993,2.6877709990001666,2.6895594144598522,256821.62895206545,1359150.4420004997,54690.53598132624,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_501
5706613.552066322,7.287048549398105e-11,9538606.718700515,0.6501794001654564,2.9378096478071254,2.862731198359124,0.41407967435060616,330009.616876808,5038460.664499759,1178184.2676974293,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_296
6449649.368294077,6.128584104790332e-10,2819616.5488481903,2.5505450434443344,2.200050124047789,1.695445292300023,-1.2300697745600848,260429.06463101544,1280196.3478500561,57917.74408467813,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1054
4883870.466597371,9.432770323010534e-10,5400938.9336850755,1.7081602095625474,-2.309202480886918,1.4938353164421225,2.0560472994227474,546286.747260562,1694035.8702288945,142280.06904126477,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_994
5481939.9372399235,3.6251989124725254e-11,9547683.58258281,1.258089353718222,-2.769913565010175,2.8485930746236536,1.5344651508039777,441982.5548762556,2137038.2683380847,286771.21090115746,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1479
